success,status,gemarkung,flur,a_datum,a_datum_dmy,quartal,gemeinde,ogc_fid,type
true,true,Schillsdorf,014558002,2023-11-06,06.11.2023,11_2023,Schillsdorf,287,alkis
true,true,Haßmoor,010161004,2023-11-06,06.11.2023,11_2023,Emkendorf,288,alkis
true,true,Hasenthal,017103001,2023-11-06,06.11.2023,11_2023,Geesthacht,289,alkis
true,true,Schafflund,011168010,2023-11-06,06.11.2023,11_2023,Schafflund,290,alkis
true,true,Wisch,012747001,2023-11-06,06.11.2023,11_2023,Wisch,291,alkis
true,true,Höbek (Meierhof),010170002,2023-11-06,06.11.2023,11_2023,Haßmoor,292,alkis
true,true,Brunsbüttel,013016018,2023-11-06,06.11.2023,11_2023,Brunsbüttel,293,alkis
true,true,Nienborstel,010290003,2023-11-06,06.11.2023,11_2023,Nienborstel,294,alkis
true,true,Nordstrand,011556004,2023-11-06,06.11.2023,11_2023,Nordstrand,295,alkis
true,true,Sankt Margarethen,012110012,2023-11-06,06.11.2023,11_2023,Sankt Margarethen,296,alkis
true,true,Krogaspe,010236001,2023-11-06,06.11.2023,11_2023,Krogaspe,297,alkis
true,true,Koselau,014093007,2023-11-06,06.11.2023,11_2023,Riepsdorf,298,alkis
true,true,Bohmstedt,011508004,2023-11-06,06.11.2023,11_2023,Bohmstedt,299,alkis
true,true,Osterby,011174003,2023-11-06,06.11.2023,11_2023,Osterby,300,alkis
true,true,Weddingstedt,013372005,2023-11-06,06.11.2023,11_2023,Weddingstedt,301,alkis
true,true,Jörl,011066002,2023-11-06,06.11.2023,11_2023,Jörl,302,alkis
true,true,Aventoft,015507008,2023-11-06,06.11.2023,11_2023,Aventoft,303,alkis
true,true,Joldelund,011538007,2023-11-06,06.11.2023,11_2023,Joldelund,304,alkis
true,true,Medelby,011173001,2023-11-06,06.11.2023,11_2023,Medelby,305,alkis
true,true,Ahrensburg,015001003,2023-11-06,06.11.2023,11_2023,Ahrensburg,306,alkis
true,true,Harrislee,011050011,2023-11-06,06.11.2023,11_2023,Harrislee,307,alkis
true,true,Keelbek,011071002,2023-11-06,06.11.2023,11_2023,Tarp,308,alkis
true,true,Wedel,016584001,2023-11-06,06.11.2023,11_2023,Wedel,309,alkis
true,true,Frörup,011027003,2023-11-06,06.11.2023,11_2023,Oeversee,310,alkis
true,true,Lehe,013335005,2023-11-06,06.11.2023,11_2023,Lehe,311,alkis
true,true,Brunsbüttel,013016019,2023-11-06,06.11.2023,11_2023,Brunsbüttel,312,alkis
true,true,Tetenhusen,018116004,2023-11-06,06.11.2023,11_2023,Tetenhusen,313,alkis
true,true,Hemme,013324001,2023-11-06,06.11.2023,11_2023,Hemme,314,alkis
true,true,Tetenhusen,018116007,2023-11-06,06.11.2023,11_2023,Tetenhusen,315,alkis
true,true,Hasenmoor,019044015,2023-11-06,06.11.2023,11_2023,Hasenmoor,316,alkis
true,true,Ovendorf,010576000,2023-11-06,06.11.2023,11_2023,Ratekau,317,alkis
true,true,Wester-Treia,018127002,2023-11-06,06.11.2023,11_2023,Treia,318,alkis
true,true,Volsemenhusen,013109010,2023-11-06,06.11.2023,11_2023,Volsemenhusen,319,alkis
true,true,Gottrupel,011035002,2023-11-06,06.11.2023,11_2023,Handewitt,320,alkis
true,true,Sollwitt,011583004,2023-11-06,06.11.2023,11_2023,Sollwitt,321,alkis
true,true,Risum-Lindholm,015550028,2023-11-06,06.11.2023,11_2023,Risum-Lindholm,322,alkis
true,true,Ostsee-Kr. RD,010800001,2023-11-06,06.11.2023,11_2023,- frei -,323,alkis
true,true,Jevenstedt,010202007,2023-11-06,06.11.2023,11_2023,Jevenstedt,324,alkis
true,true,Glücksburg,011034020,2023-11-06,06.11.2023,11_2023,Glücksburg (Ostsee),325,alkis
true,true,Plöner See,016130004,2023-11-06,06.11.2023,11_2023,Plön,326,alkis
true,true,Weddinghusen,013371002,2023-11-06,06.11.2023,11_2023,Weddingstedt,327,alkis
true,true,Jevenstedt,010202009,2023-11-06,06.11.2023,11_2023,Jevenstedt,328,alkis
true,true,Osterby,011174005,2023-11-06,06.11.2023,11_2023,Osterby,329,alkis
true,true,Nindorf,013067002,2023-11-06,06.11.2023,11_2023,Nindorf,330,alkis
true,true,Hüllerup,011059002,2023-11-06,06.11.2023,11_2023,Handewitt,331,alkis
true,true,Wesselburenerkoog,013379002,2023-11-06,06.11.2023,11_2023,Wesselburenerkoog,332,alkis
true,true,Römnitz,017212001,2023-11-06,06.11.2023,11_2023,Römnitz,333,alkis
true,true,Ahrensburg,015001019,2023-11-06,06.11.2023,11_2023,Ahrensburg,334,alkis
true,true,Plöner See,016130005,2023-11-06,06.11.2023,11_2023,Plön,335,alkis
true,true,Groß Rheide,018046001,2023-11-06,06.11.2023,11_2023,Groß Rheide,336,alkis
true,true,Krumstedt,013054007,2023-11-06,06.11.2023,11_2023,Krumstedt,337,alkis
true,true,Nordhastedt,013069001,2023-11-06,06.11.2023,11_2023,Nordhastedt,338,alkis
true,true,Travenort,019121001,2023-11-06,06.11.2023,11_2023,Travenhorst,339,alkis
true,true,Ahrensburg,015001002,2023-11-06,06.11.2023,11_2023,Ahrensburg,340,alkis
true,true,Wöhrden,013101003,2023-11-06,06.11.2023,11_2023,Wöhrden,341,alkis
true,true,Galmsbüll,015522012,2023-11-06,06.11.2023,11_2023,Galmsbüll,342,alkis
true,true,Waterneverstorf,016199001,2023-11-06,06.11.2023,11_2023,Behrensdorf (Ostsee),343,alkis
true,true,Kollmar,012060038,2023-11-06,06.11.2023,11_2023,Kollmar,344,alkis
true,true,Brunsbüttel,013016043,2023-11-06,06.11.2023,11_2023,Brunsbüttel,345,alkis
true,true,Munkwolstrup,011098008,2023-11-06,06.11.2023,11_2023,Oeversee,346,alkis
true,true,Bargenstedt,013007001,2023-11-06,06.11.2023,11_2023,Bargenstedt,347,alkis
true,true,Reußenköge,011572034,2023-11-06,06.11.2023,11_2023,Reußenköge,348,alkis
true,true,Sarzbüttel,013082011,2023-11-06,06.11.2023,11_2023,Sarzbüttel,349,alkis
true,true,Sarzbüttel,013082012,2023-11-06,06.11.2023,11_2023,Sarzbüttel,350,alkis
true,true,Jübek,018055005,2023-11-06,06.11.2023,11_2023,Jübek,351,alkis
true,true,Maasholm,011093006,2023-11-06,06.11.2023,11_2023,Maasholm,352,alkis
true,true,Borgholz,013304002,2023-11-06,06.11.2023,11_2023,Weddingstedt,353,alkis
true,true,Lehe,013335001,2023-11-06,06.11.2023,11_2023,Lehe,354,alkis
true,true,Bordelum,011510023,2023-11-06,06.11.2023,11_2023,Bordelum,355,alkis
true,true,Epenwöhrden,013028003,2023-11-06,06.11.2023,11_2023,Epenwöhrden,356,alkis
true,true,Meyn,011096001,2023-11-06,06.11.2023,11_2023,Meyn,357,alkis
true,true,Koselau,014093002,2023-11-06,06.11.2023,11_2023,Riepsdorf,358,alkis
true,true,Satjewitz,014157002,2023-11-06,06.11.2023,11_2023,Neukirchen,359,alkis
true,true,Jörl,011066005,2023-11-06,06.11.2023,11_2023,Jörl,360,alkis
true,true,Ahrensburg,015001001,2023-11-06,06.11.2023,11_2023,Ahrensburg,361,alkis
true,true,Fiel,013031001,2023-11-06,06.11.2023,11_2023,Nordhastedt,362,alkis
true,true,Jörl,011066006,2023-11-06,06.11.2023,11_2023,Jörl,363,alkis
true,true,Weddingstedt,013372004,2023-11-06,06.11.2023,11_2023,Weddingstedt,364,alkis
true,true,Meldorf,013061002,2023-11-06,06.11.2023,11_2023,Meldorf,365,alkis
true,true,Norderfriedrichskoog,011613001,2023-11-06,06.11.2023,11_2023,Norderfriedrichskoog,366,alkis
true,true,Holtenau,012511003,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",367,alkis
true,true,Breiholz,010059018,2023-11-06,06.11.2023,11_2023,Breiholz,368,alkis
true,true,Hemme,013324007,2023-11-06,06.11.2023,11_2023,Hemme,369,alkis
true,true,Heide,013323043,2023-11-06,06.11.2023,11_2023,Heide,370,alkis
true,true,Wöhrden,013101005,2023-11-06,06.11.2023,11_2023,Wöhrden,371,alkis
true,true,Ahrenviöl,011502003,2023-11-06,06.11.2023,11_2023,Ahrenviöl,372,alkis
true,true,Rehm,013351002,2023-11-06,06.11.2023,11_2023,Rehm-Flehde-Bargen,373,alkis
true,true,Krempel,013334002,2023-11-06,06.11.2023,11_2023,Krempel,374,alkis
true,true,Wittenwurth,013384005,2023-11-06,06.11.2023,11_2023,Stelle-Wittenwurth,375,alkis
true,true,Jevenstedt,010202001,2023-11-06,06.11.2023,11_2023,Jevenstedt,376,alkis
true,true,Wittenwurth,013384001,2023-11-06,06.11.2023,11_2023,Stelle-Wittenwurth,377,alkis
true,true,Högel,011531004,2023-11-06,06.11.2023,11_2023,Högel,378,alkis
true,true,Kius,018059005,2023-11-06,06.11.2023,11_2023,Ulsnis,379,alkis
true,true,Rederstall,013350002,2023-11-06,06.11.2023,11_2023,Tellingstedt,380,alkis
true,true,Oster-Ohrstedt,011566008,2023-11-06,06.11.2023,11_2023,Oster-Ohrstedt,381,alkis
true,true,Großenwiehe,011038007,2023-11-06,06.11.2023,11_2023,Großenwiehe,382,alkis
true,true,Wesseln,013380001,2023-11-06,06.11.2023,11_2023,Wesseln,383,alkis
true,true,Testorf,014186001,2023-11-06,06.11.2023,11_2023,Wangels,384,alkis
true,true,Norddorf,015504006,2023-11-06,06.11.2023,11_2023,Norddorf auf Amrum,385,alkis
true,true,Groß Rheide,018046005,2023-11-06,06.11.2023,11_2023,Groß Rheide,386,alkis
true,true,Epenwöhrden,013028006,2023-11-06,06.11.2023,11_2023,Epenwöhrden,387,alkis
true,true,Kabelhorst,014076001,2023-11-06,06.11.2023,11_2023,Kabelhorst,388,alkis
true,true,Epenwöhrden,013028004,2023-11-06,06.11.2023,11_2023,Epenwöhrden,389,alkis
true,true,Bosbüll,015509002,2023-11-06,06.11.2023,11_2023,Bosbüll,390,alkis
true,true,Schillsdorf,014558005,2023-11-06,06.11.2023,11_2023,Schillsdorf,391,alkis
true,true,Rantum,015549004,2023-11-06,06.11.2023,11_2023,Sylt,392,alkis
true,true,Glücksburg,011034012,2023-11-06,06.11.2023,11_2023,Glücksburg (Ostsee),393,alkis
true,true,Warwerort,013370004,2023-11-06,06.11.2023,11_2023,Warwerort,394,alkis
true,true,Lunden,013339004,2023-11-06,06.11.2023,11_2023,Lunden,395,alkis
true,true,Bark,019006005,2023-11-06,06.11.2023,11_2023,Bark,396,alkis
true,true,Kuden,013055015,2023-11-06,06.11.2023,11_2023,Kuden,397,alkis
true,true,Hobstin,014071001,2023-11-06,06.11.2023,11_2023,Schönwalde am Bungsberg,398,alkis
true,true,Hemme,013324003,2023-11-06,06.11.2023,11_2023,Hemme,399,alkis
true,true,Ekhöft,012635003,2023-11-06,06.11.2023,11_2023,Westensee,400,alkis
true,true,Brokdorf,012021020,2023-11-06,06.11.2023,11_2023,Brokdorf,401,alkis
true,true,Medelby,011173003,2023-11-06,06.11.2023,11_2023,Medelby,402,alkis
true,true,Burg,014025014,2023-11-06,06.11.2023,11_2023,Fehmarn,403,alkis
true,true,Nordhastedt,013069007,2023-11-06,06.11.2023,11_2023,Nordhastedt,404,alkis
true,true,Immenstedt,011537010,2023-11-06,06.11.2023,11_2023,Immenstedt,405,alkis
true,true,Wik,012529002,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",406,alkis
true,true,Nordstrand,011556011,2023-11-06,06.11.2023,11_2023,Nordstrand,407,alkis
true,true,Sievershagen,014169001,2023-11-06,06.11.2023,11_2023,Manhagen,408,alkis
true,true,Galmsbüll,015522017,2023-11-06,06.11.2023,11_2023,Galmsbüll,409,alkis
true,true,Tetenhusen,018116002,2023-11-06,06.11.2023,11_2023,Tetenhusen,410,alkis
true,true,Krumstedt,013054005,2023-11-06,06.11.2023,11_2023,Krumstedt,411,alkis
true,true,Westerwohld,013099001,2023-11-06,06.11.2023,11_2023,Nordhastedt,412,alkis
true,true,Segrahn-Meierhof,017253002,2023-11-06,06.11.2023,11_2023,Gudow,413,alkis
true,true,Dingen,013023001,2023-11-06,06.11.2023,11_2023,Dingen,414,alkis
true,true,Lindewitt-Lüngerau,011087001,2023-11-06,06.11.2023,11_2023,Lindewitt,415,alkis
true,true,Süderhackstedt,011139004,2023-11-06,06.11.2023,11_2023,Süderhackstedt,416,alkis
true,true,Groß-Nordsee,012612005,2023-11-06,06.11.2023,11_2023,Krummwisch,417,alkis
true,true,Haßberg-Hohwacht,016062001,2023-11-06,06.11.2023,11_2023,Hohwacht (Ostsee),418,alkis
true,true,Wester-Treia,018127001,2023-11-06,06.11.2023,11_2023,Treia,419,alkis
true,true,Windbergen,013100014,2023-11-06,06.11.2023,11_2023,Windbergen,420,alkis
true,true,Hohenfelde,016069001,2023-11-06,06.11.2023,11_2023,Hohenfelde,421,alkis
true,true,Heide,013323038,2023-11-06,06.11.2023,11_2023,Heide,422,alkis
true,true,Südermarsch,011586004,2023-11-06,06.11.2023,11_2023,Südermarsch,423,alkis
true,true,Wester-Ohrstedt,011592005,2023-11-06,06.11.2023,11_2023,Wester-Ohrstedt,424,alkis
true,true,Brunsbüttel,013016108,2023-11-06,06.11.2023,11_2023,Brunsbüttel,425,alkis
true,true,Mönkloh,019075007,2023-11-06,06.11.2023,11_2023,Mönkloh,426,alkis
true,true,Eutin,010522017,2023-11-06,06.11.2023,11_2023,Eutin,427,alkis
true,true,Goldebek,011519003,2023-11-06,06.11.2023,11_2023,Goldebek,428,alkis
true,true,Viöl,011589008,2023-11-06,06.11.2023,11_2023,Viöl,429,alkis
true,true,Neuwühren,016122004,2023-11-06,06.11.2023,11_2023,Pohnsdorf,430,alkis
true,true,Trent,016189001,2023-11-06,06.11.2023,11_2023,Lehmkuhlen,431,alkis
true,true,Groß Buchwald,014531002,2023-11-06,06.11.2023,11_2023,Groß Buchwald,432,alkis
true,true,Ahrensbök-Vorwerk,010502002,2023-11-06,06.11.2023,11_2023,Ahrensbök,433,alkis
true,true,St. Annen-Damm,013353002,2023-11-06,06.11.2023,11_2023,St. Annen,434,alkis
true,true,F.-W.-Lübke-Koog,015521004,2023-11-06,06.11.2023,11_2023,Friedrich-Wilhelm-Lübke-Koog,435,alkis
true,true,Heide,013323037,2023-11-06,06.11.2023,11_2023,Heide,436,alkis
true,true,Klamp,016086002,2023-11-06,06.11.2023,11_2023,Klamp,437,alkis
true,true,Hetlingen,016537010,2023-11-06,06.11.2023,11_2023,Hetlingen,438,alkis
true,true,Griebel,014054001,2023-11-06,06.11.2023,11_2023,Kasseedorf,439,alkis
true,true,Rehm,013351001,2023-11-06,06.11.2023,11_2023,Rehm-Flehde-Bargen,440,alkis
true,true,Büttel,012023010,2023-11-06,06.11.2023,11_2023,Büttel,441,alkis
true,true,Kasseedorf,014079002,2023-11-06,06.11.2023,11_2023,Kasseedorf,442,alkis
true,true,Stendorf,014175004,2023-11-06,06.11.2023,11_2023,Kasseedorf,443,alkis
true,true,Tönning,011623002,2023-11-06,06.11.2023,11_2023,Tönning,444,alkis
true,true,Meyn,011096005,2023-11-06,06.11.2023,11_2023,Meyn,445,alkis
true,true,Joldelund,011538003,2023-11-06,06.11.2023,11_2023,Joldelund,446,alkis
true,true,Oster-Treia,018090001,2023-11-06,06.11.2023,11_2023,Treia,447,alkis
true,true,Tönning,011623038,2023-11-06,06.11.2023,11_2023,Tönning,448,alkis
true,true,Höltenklinken,015048001,2023-11-06,06.11.2023,11_2023,Rümpel,449,alkis
true,true,Oldenswort,011614038,2023-11-06,06.11.2023,11_2023,Oldenswort,450,alkis
true,true,Weddingstedt,013372002,2023-11-06,06.11.2023,11_2023,Weddingstedt,451,alkis
true,true,Vollstedt,011590003,2023-11-06,06.11.2023,11_2023,Vollstedt,452,alkis
true,true,Brunsbüttel,013016005,2023-11-06,06.11.2023,11_2023,Brunsbüttel,453,alkis
true,true,Averlak,013006004,2023-11-06,06.11.2023,11_2023,Averlak,454,alkis
true,true,Gaarz,014043004,2023-11-06,06.11.2023,11_2023,Göhl,455,alkis
true,true,Schlei,018267002,2023-11-06,06.11.2023,11_2023,Schaalby,456,alkis
true,true,Damlos,014031002,2023-11-06,06.11.2023,11_2023,Damlos,457,alkis
true,true,Windbergen,013100017,2023-11-06,06.11.2023,11_2023,Windbergen,458,alkis
true,true,Schafflund,011168003,2023-11-06,06.11.2023,11_2023,Schafflund,459,alkis
true,true,Lehmkuhlen,016099001,2023-11-06,06.11.2023,11_2023,Lehmkuhlen,460,alkis
true,true,Goldelund,011520001,2023-11-06,06.11.2023,11_2023,Goldelund,461,alkis
true,true,Linnau,011088004,2023-11-06,06.11.2023,11_2023,Lindewitt,462,alkis
true,true,Lehe,013335004,2023-11-06,06.11.2023,11_2023,Lehe,463,alkis
true,true,Schobüll,011576006,2023-11-06,06.11.2023,11_2023,Husum,464,alkis
true,true,Hörsten,010173003,2023-11-06,06.11.2023,11_2023,Hörsten,465,alkis
true,true,Hörnum,015524003,2023-11-06,06.11.2023,11_2023,Hörnum (Sylt),466,alkis
true,true,Jahrsdorf,010200001,2023-11-06,06.11.2023,11_2023,Jahrsdorf,467,alkis
true,true,Schaalsee,017236003,2023-11-06,06.11.2023,11_2023,Seedorf,468,alkis
true,true,Timmersiek,011146001,2023-11-06,06.11.2023,11_2023,Handewitt,469,alkis
true,true,Schulendorf,010588000,2023-11-06,06.11.2023,11_2023,Scharbeutz,470,alkis
true,true,Wollersum,013385001,2023-11-06,06.11.2023,11_2023,Groven,471,alkis
true,true,Groß-Nordsee,012612003,2023-11-06,06.11.2023,11_2023,Krummwisch,472,alkis
true,true,Nordstrand,011556003,2023-11-06,06.11.2023,11_2023,Nordstrand,473,alkis
true,true,Goldelund,011520002,2023-11-06,06.11.2023,11_2023,Goldelund,474,alkis
true,true,Ecklak,012028002,2023-11-06,06.11.2023,11_2023,Ecklak,475,alkis
true,true,Krogaspe,010236002,2023-11-06,06.11.2023,11_2023,Krogaspe,476,alkis
true,true,Tetenhusen,018116006,2023-11-06,06.11.2023,11_2023,Tetenhusen,477,alkis
true,true,Stendorf,014175003,2023-11-06,06.11.2023,11_2023,Kasseedorf,478,alkis
true,true,Hollingstedt,013330003,2023-11-06,06.11.2023,11_2023,Hollingstedt,479,alkis
true,true,Heide,013323011,2023-11-06,06.11.2023,11_2023,Heide,480,alkis
true,true,Wesselburenerkoog,013379007,2023-11-06,06.11.2023,11_2023,Wesselburenerkoog,481,alkis
true,true,Preil,013349001,2023-11-06,06.11.2023,11_2023,Lehe,482,alkis
true,true,Sarzbüttel,013082013,2023-11-06,06.11.2023,11_2023,Sarzbüttel,483,alkis
true,true,Wolmersdorf,013102001,2023-11-06,06.11.2023,11_2023,Wolmersdorf,484,alkis
true,true,List,015538006,2023-11-06,06.11.2023,11_2023,List auf Sylt,485,alkis
true,true,Brunsbüttel,013016113,2023-11-06,06.11.2023,11_2023,Brunsbüttel,486,alkis
true,true,Probstenwerder,016138001,2023-11-06,06.11.2023,11_2023,Preetz,487,alkis
true,true,Sarzbüttel,013082015,2023-11-06,06.11.2023,11_2023,Sarzbüttel,488,alkis
true,true,Lütjenhorn,015539002,2023-11-06,06.11.2023,11_2023,Achtrup,489,alkis
true,true,Tetenbüll,011622028,2023-11-06,06.11.2023,11_2023,Tetenbüll,490,alkis
true,true,Altfresenburg,015005002,2023-11-06,06.11.2023,11_2023,Bad Oldesloe,491,alkis
true,true,Rodenäs,015551001,2023-11-06,06.11.2023,11_2023,Rodenäs,492,alkis
true,true,Schillsdorf,014558003,2023-11-06,06.11.2023,11_2023,Schillsdorf,493,alkis
true,true,Simonsberg,011581002,2023-11-06,06.11.2023,11_2023,Simonsberg,494,alkis
true,true,Rehm,013351005,2023-11-06,06.11.2023,11_2023,Rehm-Flehde-Bargen,495,alkis
true,true,Galmsbüll,015522010,2023-11-06,06.11.2023,11_2023,Galmsbüll,496,alkis
true,true,Schalkholz,013356010,2023-11-06,06.11.2023,11_2023,Schalkholz,497,alkis
true,true,Wrixum,015569001,2023-11-06,06.11.2023,11_2023,Wrixum,498,alkis
true,true,Wöhrden,013101004,2023-11-06,06.11.2023,11_2023,Wöhrden,499,alkis
true,true,Neukirchen,015542022,2023-11-06,06.11.2023,11_2023,Neukirchen,500,alkis
true,true,Trischen,013105001,2023-11-06,06.11.2023,11_2023,Friedrichskoog,501,alkis
true,true,Diekhusen,013022004,2023-11-06,06.11.2023,11_2023,Neufeld,502,alkis
true,true,Krumstedt,013054001,2023-11-06,06.11.2023,11_2023,Krumstedt,503,alkis
true,true,Rosenhof,014151001,2023-11-06,06.11.2023,11_2023,Grube,504,alkis
true,true,Brunsbüttel,013016053,2023-11-06,06.11.2023,11_2023,Brunsbüttel,505,alkis
true,true,Mildstedt,011551002,2023-11-06,06.11.2023,11_2023,Mildstedt,506,alkis
true,true,Brunsbüttel,013016044,2023-11-06,06.11.2023,11_2023,Brunsbüttel,507,alkis
true,true,Marutendorf,012602009,2023-11-06,06.11.2023,11_2023,Achterwehr,508,alkis
true,true,Bargenstedt,013007003,2023-11-06,06.11.2023,11_2023,Bargenstedt,509,alkis
true,true,Weesby,011175006,2023-11-06,06.11.2023,11_2023,Weesby,510,alkis
true,true,Högel,011531003,2023-11-06,06.11.2023,11_2023,Högel,511,alkis
true,true,Groß Buchwald,014531004,2023-11-06,06.11.2023,11_2023,Groß Buchwald,512,alkis
true,true,Oldenburg,014133009,2023-11-06,06.11.2023,11_2023,Oldenburg in Holstein,513,alkis
true,true,Wittenwurth,013384006,2023-11-06,06.11.2023,11_2023,Stelle-Wittenwurth,514,alkis
true,true,Wendtorf,012746001,2023-11-06,06.11.2023,11_2023,Wendtorf,515,alkis
true,true,Wennemannswisch,013377007,2023-11-06,06.11.2023,11_2023,Norderwöhrden,516,alkis
true,true,Warfen,013093003,2023-11-06,06.11.2023,11_2023,Eddelak,517,alkis
true,true,Jübek,018055004,2023-11-06,06.11.2023,11_2023,Jübek,518,alkis
true,true,Jevenstedt,010202002,2023-11-06,06.11.2023,11_2023,Jevenstedt,519,alkis
true,true,Volsemenhusen,013109002,2023-11-06,06.11.2023,11_2023,Volsemenhusen,520,alkis
true,true,Epenwöhrden,013028002,2023-11-06,06.11.2023,11_2023,Epenwöhrden,521,alkis
true,true,Midlum,015540001,2023-11-06,06.11.2023,11_2023,Midlum,522,alkis
true,true,Hungriger Wolf-Bücken,012050002,2023-11-06,06.11.2023,11_2023,Hohenlockstedt,523,alkis
true,true,Glashütte,019142002,2023-11-06,06.11.2023,11_2023,Norderstedt,524,alkis
true,true,Burg,013019006,2023-11-06,06.11.2023,11_2023,Burg (Dithmarschen),525,alkis
true,true,Karolinenkoog,013332004,2023-11-06,06.11.2023,11_2023,Karolinenkoog,526,alkis
true,true,Ahrenviölfeld,011599001,2023-11-06,06.11.2023,11_2023,Ahrenviölfeld,527,alkis
true,true,Wolmersdorf,013102003,2023-11-06,06.11.2023,11_2023,Wolmersdorf,528,alkis
true,true,Wöhrden,013101007,2023-11-06,06.11.2023,11_2023,Wöhrden,529,alkis
true,true,Gudendorf,013035003,2023-11-06,06.11.2023,11_2023,Gudendorf,530,alkis
true,true,Bargenstedt,013007006,2023-11-06,06.11.2023,11_2023,Bargenstedt,531,alkis
true,true,Midlum,015540002,2023-11-06,06.11.2023,11_2023,Midlum,532,alkis
true,true,Tönning,011623001,2023-11-06,06.11.2023,11_2023,Tönning,533,alkis
true,true,Osterwohld,013075002,2023-11-06,06.11.2023,11_2023,Nordhastedt,534,alkis
true,true,Behrendorf,011506002,2023-11-06,06.11.2023,11_2023,Behrendorf,535,alkis
true,true,Waterneverstorf,016199002,2023-11-06,06.11.2023,11_2023,Behrensdorf (Ostsee),536,alkis
true,true,Todendorf,016186001,2023-11-06,06.11.2023,11_2023,Panker,537,alkis
true,true,Großenwiehe,011038006,2023-11-06,06.11.2023,11_2023,Großenwiehe,538,alkis
true,true,Gaarz,014043003,2023-11-06,06.11.2023,11_2023,Göhl,539,alkis
