success,status,gemarkung,flur,a_datum,a_datum_dmy,quartal,gemeinde,ogc_fid,type
true,true,Jerrishoe,011065008,2023-11-06,06.11.2023,11_2023,Jerrishoe,781,alkis
true,true,Hörup,011056009,2023-11-06,06.11.2023,11_2023,Hörup,782,alkis
true,true,Krumstedt,013054002,2023-11-06,06.11.2023,11_2023,Krumstedt,783,alkis
true,true,Hornstorf,019050001,2023-11-06,06.11.2023,11_2023,Seedorf,784,alkis
true,true,Raa-Besenbek,016566002,2023-11-06,06.11.2023,11_2023,Raa-Besenbek,785,alkis
true,true,Heide,013323013,2023-11-06,06.11.2023,11_2023,Heide,786,alkis
true,true,Rehm,013351006,2023-11-06,06.11.2023,11_2023,Rehm-Flehde-Bargen,787,alkis
true,true,Haffkrug,010538002,2023-11-06,06.11.2023,11_2023,Scharbeutz,788,alkis
true,true,Helse,013110005,2023-11-06,06.11.2023,11_2023,Helse,789,alkis
true,true,Witzhave,015148004,2023-11-06,06.11.2023,11_2023,Witzhave,790,alkis
true,true,Tetenhusen,018116009,2023-11-06,06.11.2023,11_2023,Tetenhusen,791,alkis
true,true,Segrahn-Meierhof,017253011,2023-11-06,06.11.2023,11_2023,Gudow,792,alkis
true,true,Langenhorn,011543018,2023-11-06,06.11.2023,11_2023,Langenhorn,793,alkis
true,true,Panker,016126001,2023-11-06,06.11.2023,11_2023,Panker,794,alkis
true,true,Pellworm,011567025,2023-11-06,06.11.2023,11_2023,Pellworm,795,alkis
true,true,Busenwurth,013020005,2023-11-06,06.11.2023,11_2023,Busenwurth,796,alkis
true,true,Burg,014025016,2023-11-06,06.11.2023,11_2023,Fehmarn,797,alkis
true,true,Padenstedt,014555004,2023-11-06,06.11.2023,11_2023,Padenstedt,798,alkis
true,true,Jevenstedt,010202010,2023-11-06,06.11.2023,11_2023,Jevenstedt,799,alkis
true,true,Brekendorf,010061007,2023-11-06,06.11.2023,11_2023,Brekendorf,800,alkis
true,true,Harksheide,019141002,2023-11-06,06.11.2023,11_2023,Norderstedt,801,alkis
true,true,Besenhorst,017020008,2023-11-06,06.11.2023,11_2023,Geesthacht,802,alkis
true,true,Wittenberger-Passau,016207001,2023-11-06,06.11.2023,11_2023,Martensrade,803,alkis
true,true,Trittau,015139001,2023-11-06,06.11.2023,11_2023,Trittau,804,alkis
true,true,Galmsbüll,015522019,2023-11-06,06.11.2023,11_2023,Galmsbüll,805,alkis
true,true,Willinghusen,015146001,2023-11-06,06.11.2023,11_2023,Barsbüttel,806,alkis
true,true,Neukirchen,015542013,2023-11-06,06.11.2023,11_2023,Neukirchen,807,alkis
true,true,Großenaspe,014532033,2023-11-06,06.11.2023,11_2023,Großenaspe,808,alkis
true,true,Rodenäs,015551009,2023-11-06,06.11.2023,11_2023,Rodenäs,809,alkis
true,true,Scharbeutz,010587005,2023-11-06,06.11.2023,11_2023,Scharbeutz,810,alkis
true,true,Altenkattbek,010011002,2023-11-06,06.11.2023,11_2023,Jevenstedt,811,alkis
true,true,Fehrenbötel,019025007,2023-11-06,06.11.2023,11_2023,Rickling,812,alkis
true,true,Linden,013337007,2023-11-06,06.11.2023,11_2023,Linden,813,alkis
true,true,Klixbüll,015533010,2023-11-06,06.11.2023,11_2023,Klixbüll,814,alkis
true,true,Segrahn-Meierhof,017253009,2023-11-06,06.11.2023,11_2023,Gudow,815,alkis
true,true,Sarlhusen,012111005,2023-11-06,06.11.2023,11_2023,Sarlhusen,816,alkis
true,true,Wedel,016584006,2023-11-06,06.11.2023,11_2023,Wedel,817,alkis
true,true,Galmsbüll,015522016,2023-11-06,06.11.2023,11_2023,Galmsbüll,818,alkis
true,true,Horst,012048004,2023-11-06,06.11.2023,11_2023,Horst (Holstein),819,alkis
true,true,Preil,013349002,2023-11-06,06.11.2023,11_2023,Lehe,820,alkis
true,true,Ohe,015090005,2023-11-06,06.11.2023,11_2023,Reinbek,821,alkis
true,true,Wolmersdorf,013102002,2023-11-06,06.11.2023,11_2023,Wolmersdorf,822,alkis
true,true,Segeberg,019103004,2023-11-06,06.11.2023,11_2023,Bad Segeberg,823,alkis
true,true,Kieckbusch,010548001,2023-11-06,06.11.2023,11_2023,Bosau,824,alkis
true,true,Holtdorf,010189001,2023-11-06,06.11.2023,11_2023,Bargstedt,825,alkis
true,true,Galmsbüll,015522027,2023-11-06,06.11.2023,11_2023,Galmsbüll,826,alkis
true,true,Lottorf,018073002,2023-11-06,06.11.2023,11_2023,Lottorf,827,alkis
true,true,Joldelund,011538005,2023-11-06,06.11.2023,11_2023,Joldelund,828,alkis
true,true,Viöl,011589013,2023-11-06,06.11.2023,11_2023,Viöl,829,alkis
true,true,Dahrenwurth,013306001,2023-11-06,06.11.2023,11_2023,Lehe,830,alkis
true,true,Tinningstedt,015561003,2023-11-06,06.11.2023,11_2023,Tinningstedt,831,alkis
true,true,Enge,015517003,2023-11-06,06.11.2023,11_2023,Enge-Sande,832,alkis
true,true,Georgenthal,010115001,2023-11-06,06.11.2023,11_2023,Bovenau,833,alkis
true,true,Schlei,018263003,2023-11-06,06.11.2023,11_2023,Borgwedel,834,alkis
true,true,Israelsdorf,013515008,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",835,alkis
true,true,Eggstedt,013025003,2023-11-06,06.11.2023,11_2023,Eggstedt,836,alkis
true,true,Bönningstedt,016508003,2023-11-06,06.11.2023,11_2023,Bönningstedt,837,alkis
true,true,Olderup,011562004,2023-11-06,06.11.2023,11_2023,Olderup,838,alkis
true,true,Tetenhusen,018116003,2023-11-06,06.11.2023,11_2023,Tetenhusen,839,alkis
true,true,Jardelund,011171002,2023-11-06,06.11.2023,11_2023,Jardelund,840,alkis
true,true,Langeneß,011542005,2023-11-06,06.11.2023,11_2023,Langeneß,841,alkis
true,true,Kollmar,012060040,2023-11-06,06.11.2023,11_2023,Kollmar,842,alkis
true,true,Welt,011626006,2023-11-06,06.11.2023,11_2023,Welt,843,alkis
true,true,Süderschmedeby,011140007,2023-11-06,06.11.2023,11_2023,Sieverstedt,844,alkis
true,true,Weesby,011175014,2023-11-06,06.11.2023,11_2023,Weesby,845,alkis
true,true,Süsel-Middelburg,010602009,2023-11-06,06.11.2023,11_2023,Süsel,846,alkis
true,true,Neuenbrook,012083009,2023-11-06,06.11.2023,11_2023,Neuenbrook,847,alkis
true,true,Blankensee,013506004,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",848,alkis
true,true,Meldorf,013061004,2023-11-06,06.11.2023,11_2023,Meldorf,849,alkis
true,true,Grube,014059004,2023-11-06,06.11.2023,11_2023,Grube,850,alkis
true,true,Högel,011531002,2023-11-06,06.11.2023,11_2023,Högel,851,alkis
true,true,Reußenköge,011572005,2023-11-06,06.11.2023,11_2023,Reußenköge,852,alkis
true,true,Groß-Nordsee,012612001,2023-11-06,06.11.2023,11_2023,Krummwisch,853,alkis
true,true,Koldenbüttel,011609013,2023-11-06,06.11.2023,11_2023,Koldenbüttel,854,alkis
true,true,Fedderingen,013314006,2023-11-06,06.11.2023,11_2023,Fedderingen,855,alkis
true,true,Goldelund,011520007,2023-11-06,06.11.2023,11_2023,Goldelund,856,alkis
true,true,Bohmstedt,011508001,2023-11-06,06.11.2023,11_2023,Bohmstedt,857,alkis
true,true,Klein Niendorf,019064002,2023-11-06,06.11.2023,11_2023,Bad Segeberg,858,alkis
true,true,Ekenis,018028001,2023-11-06,06.11.2023,11_2023,Boren,859,alkis
true,true,Trennewurth,013090001,2023-11-06,06.11.2023,11_2023,Trennewurth,860,alkis
true,true,Schönberg,012736001,2023-11-06,06.11.2023,11_2023,Schönberg (Holstein),861,alkis
true,true,Gaarz,014043001,2023-11-06,06.11.2023,11_2023,Göhl,862,alkis
true,true,Westre,015566013,2023-11-06,06.11.2023,11_2023,Westre,863,alkis
true,true,Willendorf,015145001,2023-11-06,06.11.2023,11_2023,Rehhorst,864,alkis
true,true,Stadum,015556022,2023-11-06,06.11.2023,11_2023,Stadum,865,alkis
true,true,Esperstoft,018032003,2023-11-06,06.11.2023,11_2023,Silberstedt,866,alkis
true,true,Wandelwitz,014194001,2023-11-06,06.11.2023,11_2023,Gremersdorf,867,alkis
true,true,Grove,017085001,2023-11-06,06.11.2023,11_2023,Grove,868,alkis
true,true,Pinneberg,016562021,2023-11-06,06.11.2023,11_2023,Pinneberg,869,alkis
true,true,Buchholz,013013010,2023-11-06,06.11.2023,11_2023,Buchholz,870,alkis
true,true,Pinneberg,016562015,2023-11-06,06.11.2023,11_2023,Pinneberg,871,alkis
true,true,Löwenstedt,011546002,2023-11-06,06.11.2023,11_2023,Löwenstedt,872,alkis
true,true,Halstenbek,016529004,2023-11-06,06.11.2023,11_2023,Halstenbek,873,alkis
true,true,Schwesing,011580001,2023-11-06,06.11.2023,11_2023,Schwesing,874,alkis
true,true,Loop,014549003,2023-11-06,06.11.2023,11_2023,Loop,875,alkis
true,true,Bondelum,011509004,2023-11-06,06.11.2023,11_2023,Bondelum,876,alkis
true,true,Ketelsby,018057004,2023-11-06,06.11.2023,11_2023,Boren,877,alkis
true,true,Wester-Treia,018127009,2023-11-06,06.11.2023,11_2023,Treia,878,alkis
true,true,Ostenfeld,011564017,2023-11-06,06.11.2023,11_2023,Ostenfeld (Husum),879,alkis
true,true,Nienborstel,010290005,2023-11-06,06.11.2023,11_2023,Nienborstel,880,alkis
true,true,Rantum,015549003,2023-11-06,06.11.2023,11_2023,Sylt,881,alkis
true,true,Haßmoor,010161001,2023-11-06,06.11.2023,11_2023,Emkendorf,882,alkis
true,true,Silberstedt,018106019,2023-11-06,06.11.2023,11_2023,Silberstedt,883,alkis
true,true,Goldebek,011519002,2023-11-06,06.11.2023,11_2023,Goldebek,884,alkis
true,true,Kasseedorf,014079004,2023-11-06,06.11.2023,11_2023,Kasseedorf,885,alkis
true,true,Hemmingstedt,013037015,2023-11-06,06.11.2023,11_2023,Hemmingstedt,886,alkis
true,true,Heiligenhafen,014067016,2023-11-06,06.11.2023,11_2023,Heiligenhafen,887,alkis
true,true,Lütjenholm,011548009,2023-11-06,06.11.2023,11_2023,Lütjenholm,888,alkis
true,true,Neuenbrook,012083007,2023-11-06,06.11.2023,11_2023,Neuenbrook,889,alkis
true,true,Alterfrade,019160002,2023-11-06,06.11.2023,11_2023,Tarbek,890,alkis
true,true,Hattstedtermarsch,011527020,2023-11-06,06.11.2023,11_2023,Hattstedtermarsch,891,alkis
true,true,Trennewurth,013090002,2023-11-06,06.11.2023,11_2023,Trennewurth,892,alkis
true,true,Wiemersdorf,019132008,2023-11-06,06.11.2023,11_2023,Wiemersdorf,893,alkis
true,true,Langenlehsten,017157007,2023-11-06,06.11.2023,11_2023,Langenlehsten,894,alkis
true,true,Tangstedt,015129001,2023-11-06,06.11.2023,11_2023,Tangstedt,895,alkis
true,true,Kaltenkirchen,019056014,2023-11-06,06.11.2023,11_2023,Kaltenkirchen,896,alkis
true,true,Surendorf,010416001,2023-11-06,06.11.2023,11_2023,Schwedeneck,897,alkis
true,true,Laboe,012722004,2023-11-06,06.11.2023,11_2023,Laboe,898,alkis
true,true,Lemkendorf,014101002,2023-11-06,06.11.2023,11_2023,Fehmarn,899,alkis
true,true,Gadendorf,016050001,2023-11-06,06.11.2023,11_2023,Panker,900,alkis
true,true,Ramhusen,013077002,2023-11-06,06.11.2023,11_2023,Ramhusen,901,alkis
true,true,Wesselburenerkoog,013379006,2023-11-06,06.11.2023,11_2023,Wesselburenerkoog,902,alkis
true,true,Sirksfelde,017258005,2023-11-06,06.11.2023,11_2023,Sirksfelde,903,alkis
true,true,Eggstedt,013025006,2023-11-06,06.11.2023,11_2023,Eggstedt,904,alkis
true,true,Langenhorn,011543020,2023-11-06,06.11.2023,11_2023,Langenhorn,905,alkis
true,true,Ostrohe,013346003,2023-11-06,06.11.2023,11_2023,Ostrohe,906,alkis
true,true,Süderlügum,015559018,2023-11-06,06.11.2023,11_2023,Süderlügum,907,alkis
true,true,Grundhof,011043003,2023-11-06,06.11.2023,11_2023,Grundhof,908,alkis
true,true,Hüllerup,011059001,2023-11-06,06.11.2023,11_2023,Handewitt,909,alkis
true,true,Löhndorf,016102001,2023-11-06,06.11.2023,11_2023,Wankendorf,910,alkis
true,true,Pellworm,011567028,2023-11-06,06.11.2023,11_2023,Pellworm,911,alkis
true,true,Hemdingen,016536006,2023-11-06,06.11.2023,11_2023,Hemdingen,912,alkis
true,true,Haseldorf,016531011,2023-11-06,06.11.2023,11_2023,Haseldorf,913,alkis
true,true,Böken,014506006,2023-11-06,06.11.2023,11_2023,Aukrug,914,alkis
true,true,Blankensee,013506001,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",915,alkis
true,true,Heiligenhafen,014067017,2023-11-06,06.11.2023,11_2023,Heiligenhafen,916,alkis
true,true,Klein Rheide,018064006,2023-11-06,06.11.2023,11_2023,Klein Rheide,917,alkis
true,true,Hüllerup,011059003,2023-11-06,06.11.2023,11_2023,Handewitt,918,alkis
true,true,Struckum,011597001,2023-11-06,06.11.2023,11_2023,Struckum,919,alkis
true,true,Heidmoor,019138003,2023-11-06,06.11.2023,11_2023,Heidmoor,920,alkis
true,true,Bramstedt,015512002,2023-11-06,06.11.2023,11_2023,Bramstedtlund,921,alkis
true,true,Behmhusen,013011002,2023-11-06,06.11.2023,11_2023,Eddelak,922,alkis
true,true,Pinneberg,016562029,2023-11-06,06.11.2023,11_2023,Pinneberg,923,alkis
true,true,Haurup,011053005,2023-11-06,06.11.2023,11_2023,Handewitt,924,alkis
true,true,Groven,013319001,2023-11-06,06.11.2023,11_2023,Groven,925,alkis
true,true,Bargum,011504008,2023-11-06,06.11.2023,11_2023,Bargum,926,alkis
true,true,Hohenschulen,012601001,2023-11-06,06.11.2023,11_2023,Achterwehr,927,alkis
true,true,Marienthal,010271002,2023-11-06,06.11.2023,11_2023,Goosefeld,928,alkis
true,true,Strenglin,019110001,2023-11-06,06.11.2023,11_2023,Pronstorf,929,alkis
true,true,Wöhrden,013101008,2023-11-06,06.11.2023,11_2023,Wöhrden,930,alkis
true,true,Seeth,011633004,2023-11-06,06.11.2023,11_2023,Seeth,931,alkis
true,true,Hasenthal,017104006,2023-11-06,06.11.2023,11_2023,Wiershop,932,alkis
true,true,Löwenstedt,011546012,2023-11-06,06.11.2023,11_2023,Löwenstedt,933,alkis
true,true,Lohe-Föhrden,010249007,2023-11-06,06.11.2023,11_2023,Lohe-Föhrden,934,alkis
true,true,Ahrenviölfeld,011599002,2023-11-06,06.11.2023,11_2023,Ahrenviölfeld,935,alkis
true,true,Kankelau,017117001,2023-11-06,06.11.2023,11_2023,Kankelau,936,alkis
true,true,Horst,012048006,2023-11-06,06.11.2023,11_2023,Horst (Holstein),937,alkis
true,true,Presen,014139001,2023-11-06,06.11.2023,11_2023,Fehmarn,938,alkis
true,true,Burg,013019007,2023-11-06,06.11.2023,11_2023,Burg (Dithmarschen),939,alkis
true,true,Pohnsdorf,016132001,2023-11-06,06.11.2023,11_2023,Pohnsdorf,940,alkis
true,true,Sarnekow,017233004,2023-11-06,06.11.2023,11_2023,Besenthal,941,alkis
true,true,Raa-Besenbek,016566006,2023-11-06,06.11.2023,11_2023,Raa-Besenbek,942,alkis
true,true,Kollmar,012060006,2023-11-06,06.11.2023,11_2023,Kollmar,943,alkis
true,true,Winnert,011593007,2023-11-06,06.11.2023,11_2023,Winnert,944,alkis
true,true,Weesby,011175005,2023-11-06,06.11.2023,11_2023,Weesby,945,alkis
true,true,Nienborstel,010290004,2023-11-06,06.11.2023,11_2023,Nienborstel,946,alkis
true,true,Klein Rheide,018064002,2023-11-06,06.11.2023,11_2023,Klein Rheide,947,alkis
true,true,Westre,015566011,2023-11-06,06.11.2023,11_2023,Westre,948,alkis
true,true,Todesfelde,019118001,2023-11-06,06.11.2023,11_2023,Todesfelde,949,alkis
true,true,Sommerland,012117007,2023-11-06,06.11.2023,11_2023,Sommerland,950,alkis
true,true,Braderup,015511007,2023-11-06,06.11.2023,11_2023,Braderup,951,alkis
true,true,Langenlehsten,017157002,2023-11-06,06.11.2023,11_2023,Langenlehsten,952,alkis
true,true,Tönning,011623034,2023-11-06,06.11.2023,11_2023,Tönning,953,alkis
true,true,Oldsum,015548001,2023-11-06,06.11.2023,11_2023,Oldsum,954,alkis
true,true,Jardelund,011171009,2023-11-06,06.11.2023,11_2023,Jardelund,955,alkis
true,true,Rederstall,013350001,2023-11-06,06.11.2023,11_2023,Tellingstedt,956,alkis
true,true,Farnewinkel,013030002,2023-11-06,06.11.2023,11_2023,Nindorf,957,alkis
true,true,Heiderfeld,019045004,2023-11-06,06.11.2023,11_2023,Leezen,958,alkis
true,true,Kittlitz-Dorf,017122004,2023-11-06,06.11.2023,11_2023,Kittlitz,959,alkis
true,true,Hörup,011056001,2023-11-06,06.11.2023,11_2023,Hörup,960,alkis
true,true,Hörup,011056007,2023-11-06,06.11.2023,11_2023,Hörup,961,alkis
true,true,Bergholz-Meierhof,017017001,2023-11-06,06.11.2023,11_2023,Langenlehsten,962,alkis
true,true,Tarbek,019116003,2023-11-06,06.11.2023,11_2023,Tarbek,963,alkis
true,true,Rantrum,011571004,2023-11-06,06.11.2023,11_2023,Rantrum,964,alkis
true,true,Hohenhorst,010543001,2023-11-06,06.11.2023,11_2023,Ahrensbök,965,alkis
true,true,Garstedt,019143005,2023-11-06,06.11.2023,11_2023,Norderstedt,966,alkis
true,true,Lepahn,016100001,2023-11-06,06.11.2023,11_2023,Lehmkuhlen,967,alkis
true,true,Burg,014025007,2023-11-06,06.11.2023,11_2023,Fehmarn,968,alkis
true,true,Lieth,013058004,2023-11-06,06.11.2023,11_2023,Lieth,969,alkis
true,true,Barlt,013008010,2023-11-06,06.11.2023,11_2023,Barlt,970,alkis
true,true,Dieksanderkoog,013107014,2023-11-06,06.11.2023,11_2023,Friedrichskoog,971,alkis
true,true,Fitzen,017054007,2023-11-06,06.11.2023,11_2023,Fitzen,972,alkis
true,true,Puttgarden,014142001,2023-11-06,06.11.2023,11_2023,Fehmarn,973,alkis
true,true,Bargum,011504010,2023-11-06,06.11.2023,11_2023,Bargum,974,alkis
true,true,Großflintbek,014534006,2023-11-06,06.11.2023,11_2023,Flintbek,975,alkis
true,true,Langenlehsten,017157006,2023-11-06,06.11.2023,11_2023,Langenlehsten,976,alkis
true,true,Fahretoft,015519007,2023-11-06,06.11.2023,11_2023,Dagebüll,977,alkis
true,true,Idstedt,018054002,2023-11-06,06.11.2023,11_2023,Idstedt,978,alkis
true,true,Jahrsdorf,010200003,2023-11-06,06.11.2023,11_2023,Jahrsdorf,979,alkis
true,true,Henstedt,019047012,2023-11-06,06.11.2023,11_2023,Henstedt-Ulzburg,980,alkis
true,true,Wester-Treia,018127007,2023-11-06,06.11.2023,11_2023,Treia,981,alkis
true,true,Nordhackstedt,011104011,2023-11-06,06.11.2023,11_2023,Nordhackstedt,982,alkis
true,true,Niebüll,015544015,2023-11-06,06.11.2023,11_2023,Niebüll,983,alkis
true,true,Langenlehsten,017157005,2023-11-06,06.11.2023,11_2023,Langenlehsten,984,alkis
true,true,Galmsbüll,015522022,2023-11-06,06.11.2023,11_2023,Galmsbüll,985,alkis
true,true,Bracke,012018003,2023-11-06,06.11.2023,11_2023,Glückstadt,986,alkis
true,true,Armstedt,019004006,2023-11-06,06.11.2023,11_2023,Armstedt,987,alkis
true,true,Kropp,018067009,2023-11-06,06.11.2023,11_2023,Kropp,988,alkis
true,true,Postfeld,016133004,2023-11-06,06.11.2023,11_2023,Postfeld,989,alkis
true,true,Sommerland,012117004,2023-11-06,06.11.2023,11_2023,Sommerland,990,alkis
true,true,Oldenswort,011614037,2023-11-06,06.11.2023,11_2023,Oldenswort,991,alkis
true,true,Niebüll,015544006,2023-11-06,06.11.2023,11_2023,Niebüll,992,alkis
true,true,Hohenaspe,012045011,2023-11-06,06.11.2023,11_2023,Hohenaspe,993,alkis
true,true,Stolpe,016183007,2023-11-06,06.11.2023,11_2023,Stolpe,994,alkis
true,true,Kisdorf,019062016,2023-11-06,06.11.2023,11_2023,Kisdorf,995,alkis
true,true,Arlewatt,011503003,2023-11-06,06.11.2023,11_2023,Arlewatt,996,alkis
true,true,Seedorf,017251007,2023-11-06,06.11.2023,11_2023,Seedorf,997,alkis
true,true,Satjendorf,016157001,2023-11-06,06.11.2023,11_2023,Panker,998,alkis
true,true,Risum-Lindholm,015550022,2023-11-06,06.11.2023,11_2023,Risum-Lindholm,999,alkis
true,true,Weesby,011175003,2023-11-06,06.11.2023,11_2023,Weesby,1000,alkis
true,true,Ostenfeld,011564023,2023-11-06,06.11.2023,11_2023,Ostenfeld (Husum),1001,alkis
true,true,St. Peter-Ording,011619031,2023-11-06,06.11.2023,11_2023,Sankt Peter-Ording,1002,alkis
true,true,Warfen,013093001,2023-11-06,06.11.2023,11_2023,Eddelak,1003,alkis
true,true,Tönningstedt,019119005,2023-11-06,06.11.2023,11_2023,Sülfeld,1004,alkis
true,true,Drage,011631025,2023-11-06,06.11.2023,11_2023,Drage,1005,alkis
true,true,Stedesand,015557011,2023-11-06,06.11.2023,11_2023,Stedesand,1006,alkis
true,true,Niebüll,015544028,2023-11-06,06.11.2023,11_2023,Niebüll,1007,alkis
true,true,Kleinsolt,011073001,2023-11-06,06.11.2023,11_2023,Freienwill,1008,alkis
true,true,Diekhusen-Fahrstedt,013108002,2023-11-06,06.11.2023,11_2023,Diekhusen-Fahrstedt,1009,alkis
true,true,Nindorf,013067003,2023-11-06,06.11.2023,11_2023,Nindorf,1010,alkis
true,true,Remmels,010346004,2023-11-06,06.11.2023,11_2023,Remmels,1011,alkis
true,true,Wrixum,015569003,2023-11-06,06.11.2023,11_2023,Wrixum,1012,alkis
true,true,Schlagsdorf,014159002,2023-11-06,06.11.2023,11_2023,Fehmarn,1013,alkis
true,true,Nüchel,010572002,2023-11-06,06.11.2023,11_2023,Malente,1014,alkis
true,true,Langstedt,011172006,2023-11-06,06.11.2023,11_2023,Langstedt,1015,alkis
true,true,Flehderwurth,013315001,2023-11-06,06.11.2023,11_2023,Groven,1016,alkis
true,true,Hennstedt,013325001,2023-11-06,06.11.2023,11_2023,Hennstedt,1017,alkis
true,true,Tielenauthal,013427004,2023-11-06,06.11.2023,11_2023,Dellstedt,1018,alkis
true,true,Tetenbüll,011622009,2023-11-06,06.11.2023,11_2023,Tetenbüll,1019,alkis
true,true,Blunk,019011006,2023-11-06,06.11.2023,11_2023,Blunk,1020,alkis
true,true,Emmelsbüll,015516005,2023-11-06,06.11.2023,11_2023,Emmelsbüll-Horsbüll,1021,alkis
true,true,Vaale,012124010,2023-11-06,06.11.2023,11_2023,Vaale,1022,alkis
true,true,Klein Rheide,018064003,2023-11-06,06.11.2023,11_2023,Klein Rheide,1023,alkis
true,true,Schafstedt,013083001,2023-11-06,06.11.2023,11_2023,Schafstedt,1024,alkis
true,true,Linnau,011088001,2023-11-06,06.11.2023,11_2023,Lindewitt,1025,alkis
true,true,Karlum,015530015,2023-11-06,06.11.2023,11_2023,Karlum,1026,alkis
true,true,Wester-Ohrstedt,011592007,2023-11-06,06.11.2023,11_2023,Wester-Ohrstedt,1027,alkis
true,true,Köthel,015062005,2023-11-06,06.11.2023,11_2023,Köthel,1028,alkis
true,true,Meyn,011096003,2023-11-06,06.11.2023,11_2023,Meyn,1029,alkis
true,true,St. Peter-Ording,011619016,2023-11-06,06.11.2023,11_2023,Sankt Peter-Ording,1030,alkis
true,true,Elsdorf-Westermühlen,010095016,2023-11-06,06.11.2023,11_2023,Elsdorf-Westermühlen,1031,alkis
true,true,Dersau,016026001,2023-11-06,06.11.2023,11_2023,Dersau,1032,alkis
true,true,Grebin,016057005,2023-11-06,06.11.2023,11_2023,Grebin,1033,alkis
true,true,Langeln,016550002,2023-11-06,06.11.2023,11_2023,Langeln,1034,alkis
true,true,Hasenthal,017103002,2023-11-06,06.11.2023,11_2023,Geesthacht,1035,alkis
true,true,Behrendorf,011506008,2023-11-06,06.11.2023,11_2023,Behrendorf,1036,alkis
true,true,Schobüll,011124004,2023-11-06,06.11.2023,11_2023,Großenwiehe,1037,alkis
true,true,Brekendorf,010061014,2023-11-06,06.11.2023,11_2023,Brekendorf,1038,alkis
true,true,Malente,010562002,2023-11-06,06.11.2023,11_2023,Malente,1039,alkis
true,true,Elsdorf-Westermühlen,010095010,2023-11-06,06.11.2023,11_2023,Elsdorf-Westermühlen,1040,alkis
true,true,Peissen,012095005,2023-11-06,06.11.2023,11_2023,Peissen,1041,alkis
true,true,Gönnebek,019032004,2023-11-06,06.11.2023,11_2023,Gönnebek,1042,alkis
true,true,Boren,018013001,2023-11-06,06.11.2023,11_2023,Boren,1043,alkis
true,true,St. Annen-Damm,013353001,2023-11-06,06.11.2023,11_2023,St. Annen,1044,alkis
true,true,Wilstedt,015147006,2023-11-06,06.11.2023,11_2023,Tangstedt,1045,alkis
true,true,Hedwigenkoog,013322013,2023-11-06,06.11.2023,11_2023,Hedwigenkoog,1046,alkis
true,true,Sommerland,012117008,2023-11-06,06.11.2023,11_2023,Sommerland,1047,alkis
